ledger_id,target_date,generated_at,pipeline_stage,experiment_id,candidate_version,is_official_pick,is_shadow_pick,fixture_id,league,home_team,away_team,market_primary,market_alt,rank,calibrated_probability,raw_probability,confidence_score,edge,selection_score,execution_score,reason_tags,risk_tags,forecast_score_main,forecast_score_alt,forecast_home_xg_range,forecast_away_xg_range,forecast_pick_path,forecast_pick_breaker,prelock_status,prelock_decision,prelock_decision_reason,price_discipline_decision,price_discipline_min_edge_required,price_discipline_actual_edge,price_discipline_edge_surplus,price_discipline_drift_status,clv_direction,clv_delta,result_status,result,profit_units,roi_contribution,post_verdict,source_file,source_file_hash,ledger_row_hash,record_status
34253190d9d36fac5696b09d6936afd3,2026-05-16,2026-05-16T20:09:01+00:00,PRELOCK,CANDIDATE_V7_PRICE_DISCIPLINE,CANDIDATE_V7,0,1,1392194,Segunda División,Granada CF,Burgos,OVER_1_5,OVER_2_5,1,0.796,0.876,126.113,0.2224052287581699,91.89,119.130522875817,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE;PRICE_DISCIPLINE_NOT_TOP; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.38 | visitante 2.24; Market edge primario: prob 0.876 | impl 0.654 | edge +0.222; Bias lado: -1.41 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.00 aSOT=3.20 | lab_sched=FULL/FULL trust=0.89/0.94 clean=POLLUTED | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.222; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.2-1.9,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,V7_PRELOCK_UNAVAILABLE,0.143,0.222405,0.079405,WATCH_PATTERN,CLV_FLAT,0.0,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,60e5f3f94ae93af1dfe6a8fa860b0346047eaa76ae38ad7aee4e9afd439ff2d8,46f4cd798dec376976a72ad3834233e4,PRELOCK_UPDATED
dc4b2767b748d2c14630f533ea9b7df1,2026-05-16,2026-05-17T11:37:25+00:00,POST,OFFICIAL_BASELINE,OFFICIAL_BASELINE,1,0,1388609,Bundesliga,SC Freiburg,RB Leipzig,OVER_2_5,OVER_1_5,1,0.797925,0.7808,132.75,0.1229052631578947,102.73,134.02052631578948,ACCURACY_CORE_PRIORITY;ACCURACY_OVER_CONFIRMED;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.67 | visitante 2.47; Market edge primario: prob 0.781 | impl 0.658 | edge +0.123; Bias lado: -1.85 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=3.60 aSOT=7.20 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=1.60 aRisk=7.60 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.123; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.3-2.0,2.1-2.8,"Pick wins if the projected chance volume turns into three goals, usually via early tempo or both teams contributing.",Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,RESULT_AVAILABLE,WIN,0.52,0.52,RESULT_AVAILABLE,vsigma_execution_shortlist_results_ledger.csv,25d681c1deab72441339d5026abf39c4e7bf4508241e75c49f4ff5ee89ac1a51,af70f97ebd2ca56409fe3ac5442af2bc,SETTLED
c5502114747cbb580c69ce64032c9778,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,OFFICIAL_BASELINE,OFFICIAL_BASELINE,1,0,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8274,0.9074,127.553,0.1879755395683452,97.21,121.0075539568345,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.23; Market edge primario: prob 0.907 | impl 0.719 | edge +0.188; Bias lado: -1.07 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.188; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,b19dfb760b073b3edf38bf0fdb5acf56,PRELOCK_UPDATED
bacfe7df441c5629b6626af81a7b3a4f,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,OFFICIAL_BASELINE,OFFICIAL_BASELINE,1,0,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8015,0.8815,123.472,0.1672142857142856,94.99,116.71142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.20 | visitante 2.48; Market edge primario: prob 0.881 | impl 0.714 | edge +0.167; Bias lado: -2.36 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.167; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,8cedbf57379a39f123b0520b33e60170,PRELOCK_UPDATED
d6a20730af448c770c621d820a0c84d4,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V2_SCHEDULE_ANOMALY,CANDIDATE_V2,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,8664da1d4cf7f19430719ff25b73edc2,PRELOCK_UPDATED
2ed6eee6119be6b8f077859aedec2f69,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V2_SCHEDULE_ANOMALY,CANDIDATE_V2,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,07401991235e92301f8b71cbbff56824,PRELOCK_UPDATED
6d358df98dcb8b9a1e1016dfb2bbc36c,2026-05-17,2026-05-17T11:53:28+00:00,PRE,CANDIDATE_V3_ODDS_DEPTH,CANDIDATE_V3,0,1,,,,,,,,,,,,,,NO_BET; SOURCE_FILE_MISSING_OR_NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,vsigma_today_candidate_v3_competition_top.csv,,71c3c0713d97298913d3422f1a71db1e,NO_BET_RECORD
066cccc25e29821862bb40b1e95227f1,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V4_O25_FIREWALL,CANDIDATE_V4,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,4c4c27693c5a4f4b7700fc4b062397d2,PRELOCK_UPDATED
5f40e215feca7828b1f907b43ace5c3d,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V4_O25_FIREWALL,CANDIDATE_V4,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,719c7b072595531b746e24b7ce5d62f9,PRELOCK_UPDATED
0fc76010749b9e237ab33522397a8484,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V5_PLAYER_IMPACT,CANDIDATE_V5,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,da57d5e55ccb178bd7f3df25d24a08f6,PRELOCK_UPDATED
0b525adef027833a5d0407683214ab68,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V5_PLAYER_IMPACT,CANDIDATE_V5,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,2790fc031029297ab44b54e69fdfaaa0,PRELOCK_UPDATED
1d7c0a4afda66c83b571a10489ac4ebe,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V6_API_PREDICTIONS,CANDIDATE_V6,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,ccd5008e66dc96fa2d9d9e7bbb31eb98,PRELOCK_UPDATED
b8a96dbbc563c86d648d3ffcf5663e44,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V6_API_PREDICTIONS,CANDIDATE_V6,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,5697713eada15fc7847e441418fe14f8,PRELOCK_UPDATED
